reactionEnergy,Unnamed: 0,φ,Nd1,Np0,Out_e0,Out_e1,ψ1,First_IE0,CN,L_bond,R0,ΔGH,idx
-1.107886596,7427,2.5974025974025974,3.807308,6.0,4.0,3.565205,1.631851,6.82,6.954545455,1.981677,1.6,-1.107886596,66
-0.934639198,7538,3.007518796992481,1.515717,6.0,4.0,3.565205,1.23273,6.84,6.954545455,2.126257,1.75,-0.934639198,67
-1.012813286,7649,3.007518796992481,3.650186,6.0,4.0,5.995054,1.533954,6.84,6.954545455,2.180293,1.75,-1.012813286,68
0.386519204,7760,0.819672131147541,10.0,6.0,3.0,4.0,2.33,6.38,7.5,2.038997,1.9,0.386519204,69
-0.493524025,7872,13.764370069978309,4.594793,6.0,7.113787,6.645398,1.768778,7.441072,6.954545455,1.861992,1.379927,-0.493524025,70
0.793602459,7983,55.248618784530386,9.457416,1.0,3.0,4.0536,1.917532,5.999,7.5,1.933742,1.22,0.793602459,71
-1.153318586,8094,0.7352941176470588,1.681793,6.0,3.0,4.0536,1.533769,8.54,7.5,2.065545,1.7,-1.153318586,72
-0.661377583,8204,13.157894736842106,5.791461,6.0,7.0,7.837394,1.907456,7.28,6.954545455,1.990525,1.47,-0.661377583,73
-0.420840923,8315,13.157894736842106,8.0,6.0,7.0,10.0,2.2,7.88,7.5,1.725336,1.51,-0.420840923,74
-0.47574574,8426,13.764370069978309,4.756828,6.0,7.113787,6.817316,1.797069,7.441072,7.5,1.863261,1.379927,-0.47574574,75
0.619489467,8535,55.248618784530386,5.848035,1.0,3.0,3.301927,1.633314,5.999,7.5,1.614139,1.22,0.619489467,76
-0.314988367,8629,16.363636363636363,10.0,6.0,8.0,3.0,1.81,8.7,7.5,1.617484,1.44,-0.314988367,77
0.364190223,8740,3.007518796992481,10.0,6.0,4.0,3.0,1.81,6.84,7.5,1.891857,1.75,0.364190223,78
-0.119764103,8851,20.097509254545454,6.735368,6.0,8.653497,8.738852,2.2,8.964664,7.5,1.920246,1.41993,-0.119764103,79
-0.612916965,8961,11.712156934780163,5.223303,6.0,6.839904,7.282257,2.037776,7.539409,6.954545455,1.941164,1.535978,-0.612916965,80
-0.51529218,9072,9.63855421686747,1.587401,6.0,6.0,3.779763,1.453434,6.766,4.142857143,1.837228,1.39,-0.51529218,81
-0.41731596,9182,28.070175438596493,4.756828,6.0,10.0,7.400828,1.9002,9.0,7.5,1.900217,1.36,-0.41731596,82
-0.784971416,9293,9.63855421686747,2.828427,6.0,6.0,5.045378,1.579304,6.766,6.571428571,1.913267,1.39,-0.784971416,83
0.689598917,9404,55.248618784530386,0.0,1.0,3.0,3.0,1.740715,5.999,7.5,1.602144,1.22,0.689598917,84
0.884411201,9515,59.171597633136095,10.0,6.0,12.0,7.559526,1.729089,8.993,7.5,1.76298,1.44,0.884411201,85
0.411341292,9626,5.625,5.0,6.0,5.0,7.0,1.9,6.88,7.5,1.812423,1.64,0.411341292,86
-1.064654374,9737,5.625,4.855934,6.0,5.0,7.096668,1.63541,6.88,6.954545455,2.061407,1.64,-1.064654374,87
0.320884666,9848,0.0,10.0,1.0,3.0,3.0,1.81,5.986,7.5,1.605344,1.21,0.320884666,88
-0.388703734,9959,16.129032258064516,1.258499,6.0,7.0,3.386019,1.155233,7.435,5.8,1.820425,1.39,-0.388703734,89
-0.274377554,10071,28.070175438596493,3.482202,6.0,10.0,6.178009,1.703405,9.0,6.954545455,1.86914,1.36,-0.274377554,90
1.086266335,10182,59.171597633136095,7.400828,6.0,12.0,9.641141,1.667036,8.993,7.5,2.181267,1.44,1.086266335,91
1.280154928,10293,50.0,6.178009,6.0,12.0,8.454672,1.782602,10.437,6.954545455,2.058876,1.32,1.280154928,92
-0.165294599,10404,20.097509254545454,6.787482,6.0,8.653497,8.790468,2.2,8.964664,6.954545455,1.920331,1.41993,-0.165294599,93
-1.045144492,10515,0.819672131147541,1.495349,6.0,3.0,3.707793,1.362882,6.38,7.5,2.222906,1.9,-1.045144492,94
-0.711617689,10626,9.63855421686747,1.0,6.0,6.0,3.0,1.1,6.766,4.5,1.764092,1.39,-0.711617689,95
-0.205955617,10737,25.654450261780106,2.735565,6.0,9.0,4.898979,1.455952,7.16,6.0,1.562999,1.26,-0.205955617,96
-0.548892933,10844,8.789436068542292,4.582576,6.0,6.082202,6.708204,1.893674,7.449385,7.5,1.908843,1.488906,-0.548892933,97
0.075213353,10955,20.873178597744932,3.807308,6.0,8.320335,6.207382,1.598332,8.200957,6.954545455,2.068501,1.491472,0.075213353,98
-0.661897728,11066,13.157894736842106,3.976354,6.0,7.0,6.086092,1.802791,7.88,7.5,1.964174,1.51,-0.661897728,99
-0.768583496,111,13.157894736842106,1.0,6.0,7.0,3.0,1.22,7.88,7.5,1.797953,1.51,-0.768583496,100
0.325127465,222,3.007518796992481,7.0,6.0,4.0,9.0,1.91,6.84,5.2,1.891751,1.75,0.325127465,101
0.06320184,333,2.5974025974025974,5.848035,6.0,4.0,8.320335,1.638443,6.82,7.5,1.831934,1.6,0.06320184,102
-0.705577578,444,7.661325679371676,4.162766,6.0,5.808786,6.258791,1.821827,7.509522,6.954545455,1.944733,1.539423,-0.705577578,103
-0.795427799,555,13.157894736842106,1.0,6.0,7.0,3.0,1.22,7.88,7.5,1.800139,1.51,-0.795427799,104
1.187916636,666,42.918454935622314,6.178009,2.0,4.0,4.373448,2.004756,7.416,6.954545455,2.226486,1.46,1.187916636,105
-1.058097791,777,2.5974025974025974,3.301089,6.0,4.0,5.532647,1.776158,6.82,6.954545455,1.983599,1.6,-1.058097791,106
-0.137737767,888,16.363636363636363,6.603854,6.0,8.0,8.617739,2.22635,8.7,7.5,1.638672,1.44,-0.137737767,107
-0.635360643,999,7.661325679371676,3.976354,6.0,5.808786,6.086092,1.802791,7.509522,7.5,1.954948,1.539423,-0.635360643,108
0.860340555,1110,42.918454935622314,7.400828,2.0,4.0,4.229485,2.121031,7.416,7.5,2.256713,1.46,0.860340555,109
-1.028569902,1222,2.5974025974025974,2.735565,6.0,4.0,4.898979,1.683628,6.82,7.5,1.958181,1.6,-1.028569902,110
-0.037746271,1241,28.070175438596493,6.0,6.0,10.0,8.0,2.2,9.0,7.5,1.596247,1.36,-0.037746271,111
-0.643360245,1252,5.316395176560839,2.56947,6.0,5.241483,4.704316,1.653869,7.508215,6.954545455,1.96547,1.53398,-0.643360245,112
-0.502722017,1263,13.157894736842106,3.465724,6.0,7.0,5.596066,1.746869,7.88,6.954545455,1.921555,1.51,-0.502722017,113
-0.684479776,1274,8.789436068542292,4.98778,6.0,6.082202,7.114322,1.951321,7.449385,6.954545455,1.916915,1.488906,-0.684479776,114
-0.698376493,1285,25.654450261780106,2.735565,6.0,9.0,4.898979,1.455952,7.16,6.0,1.696378,1.26,-0.698376493,115
-0.636446105,1296,9.600933319178697,4.472136,6.0,6.31636,6.480741,1.829754,7.209278,7.5,1.934159,1.488283,-0.636446105,116
-0.40221024,1307,16.363636363636363,7.360219,6.0,8.0,9.408632,1.979741,7.37,6.954545455,1.87757,1.46,-0.40221024,117
-1.036822298,1318,0.7352941176470588,1.741101,6.0,3.0,3.958524,1.636458,8.54,6.954545455,2.077931,1.7,-1.036822298,118
-0.926745311,1329,3.007518796992481,2.639016,6.0,4.0,4.704316,1.453296,6.84,6.954545455,2.170997,1.75,-0.926745311,119
-0.406960396,1341,16.363636363636363,5.045378,6.0,8.0,7.113118,2.031641,8.7,7.5,1.921287,1.44,-0.406960396,120
-0.482868592,1352,16.363636363636363,6.817316,6.0,8.0,8.853455,2.059628,7.37,7.5,1.91104,1.46,-0.482868592,121
-0.611014618,1363,12.444029599099519,4.373448,6.0,6.6494,6.381606,1.891494,7.321269,6.954545455,1.875785,1.438302,-0.611014618,122
-1.038236746,1374,0.7352941176470588,1.414214,6.0,3.0,3.567621,1.526749,8.54,7.5,2.074663,1.7,-1.038236746,123
-1.010565217,1385,3.007518796992481,2.378414,6.0,4.0,4.426728,1.405775,6.84,7.5,2.118058,1.75,-1.010565217,124
-0.535775005,1396,0.9090909090909091,1.741101,6.0,3.0,3.958524,1.296817,5.577,6.954545455,2.408868,2.07,-0.535775005,125
-0.774350541,1407,2.5974025974025974,6.094419,6.0,4.0,8.558048,1.642353,6.82,7.333333333,1.866147,1.6,-0.774350541,126
-0.575377093,1418,11.462887288795946,5.223303,6.0,6.839904,7.282257,2.064249,8.045301,6.954545455,1.962642,1.503798,-0.575377093,127
-0.814485972,1429,4.4341396324141185,2.297397,6.0,4.578857,4.337887,1.390282,6.815244,6.954545455,2.04052,1.620679,-0.814485972,128
-0.680218201,1440,0.9090909090909091,1.414214,6.0,3.0,3.567621,1.21919,5.577,7.363636364,2.409127,2.07,-0.680218201,129
-0.529401963,1451,11.462887288795946,5.045378,6.0,6.839904,7.113118,2.031641,8.045301,7.5,1.957686,1.503798,-0.529401963,130
0.359730821,1462,41.968911917098445,8.139256,6.0,11.0,10.151556,2.033778,7.576,6.954545455,1.926925,1.45,0.359730821,131
-0.559846876,1473,9.600933319178697,4.573051,6.0,6.31636,6.581416,1.77003,7.209278,6.954545455,1.943344,1.488283,-0.559846876,132
-0.889575513,1484,1.5880452613733547,1.414214,6.0,3.779763,3.567621,1.526749,8.029792,7.5,2.052563,1.6449,-0.889575513,133
-0.997380077,1495,0.819672131147541,1.903654,6.0,3.0,4.21029,1.456523,6.38,6.954545455,2.245843,1.9,-0.997380077,134
-0.831330499,1506,4.4341396324141185,2.378414,6.0,4.578857,4.426728,1.405775,6.815244,7.5,2.042555,1.620679,-0.831330499,135
-0.682834031,1517,9.63855421686747,1.0,6.0,6.0,3.0,1.1,6.766,5.666666667,1.760064,1.39,-0.682834031,136
-0.80510716,1528,1.5880452613733547,1.319508,6.0,3.779763,3.446095,1.491839,8.029792,6.954545455,2.070539,1.6449,-0.80510716,137
0.536338145,1539,31.88976377952756,9.0,6.0,11.0,11.0,2.305722,9.225,7.5,1.60745,1.36,0.536338145,138
-0.068522074,1550,6.779661016949153,6.75234,6.0,6.0,4.037701,1.903454,7.98,4.909090909,1.741674,1.62,-0.068522074,139
0.287431943,1562,41.968911917098445,6.506831,6.0,11.0,8.631695,1.817095,7.576,6.954545455,1.961022,1.45,0.287431943,140
-0.354093031,1573,6.779661016949153,4.0,6.0,6.0,6.0,2.36,7.98,2.909090909,1.809739,1.62,-0.354093031,141
-0.079557243,1584,20.097509254545454,6.381606,6.0,8.653497,8.385925,2.2,8.964664,6.954545455,1.917343,1.41993,-0.079557243,142
0.917425957,1595,61.72839506172839,10.0,1.0,3.0,3.22371,1.774088,6.106,7.5,2.200587,1.45,0.917425957,143
-0.936564403,1606,0.819672131147541,1.319508,6.0,3.0,3.365865,1.251392,6.38,6.954545455,2.28277,1.9,-0.936564403,144
0.400726676,1617,0.0,0.0,1.0,3.0,3.0,1.613993,5.986,6.714285714,1.92391,1.21,0.400726676,145
0.432848218,1628,41.968911917098445,8.585814,6.0,11.0,10.588529,2.063043,7.576,6.954545455,1.934635,1.45,0.432848218,146
0.788803459,1639,54.68538948574953,10.0,1.259921,3.301927,3.177672,1.742141,6.5147,6.954545455,2.239128,1.453326,0.788803459,147
-0.955901221,1650,0.819672131147541,1.189207,6.0,3.0,3.22371,1.239526,6.38,7.5,2.247583,1.9,-0.955901221,148
-0.029785173,1661,22.27272727272727,6.581416,6.0,9.0,8.585814,2.2,9.1,6.954545455,1.909842,1.41,-0.029785173,149
0.408642331,1673,0.0,0.0,1.0,3.0,3.0,1.612494,5.986,7.142857143,2.022588,1.21,0.408642331,150
-0.058876591,1684,20.097509254545454,6.480741,6.0,8.653497,8.485281,2.2,8.964664,7.5,1.920695,1.41993,-0.058876591,151
0.719492935,1695,41.968911917098445,8.738852,6.0,11.0,10.740995,2.01211,7.576,7.5,1.922192,1.45,0.719492935,152
0.827915334,1706,54.68538948574953,10.0,1.259921,3.301927,3.22371,1.774088,6.5147,7.5,2.2373,1.453326,0.827915334,153
-0.977429643,1717,1.2738912051008584,1.148698,6.0,3.301927,3.177672,1.235596,6.468759,6.954545455,2.223422,1.848623,-0.977429643,154
-0.028025685,1728,22.27272727272727,6.735368,6.0,9.0,8.738852,2.2,9.1,7.5,1.90147,1.41,-0.028025685,155
-0.203481286,1739,18.134728931636364,6.581416,6.0,8.320335,8.585814,2.2,8.831341,6.954545455,1.927513,1.42993,-0.203481286,156
0.059353334,1750,16.363636363636363,10.0,6.0,8.0,4.0,1.96,7.37,4.285714286,1.846148,1.46,0.059353334,157
0.959528362,1761,59.171597633136095,6.178009,6.0,12.0,8.454672,1.653408,8.993,6.954545455,2.057155,1.44,0.959528362,158
-0.916767577,1772,1.2738912051008584,1.189207,6.0,3.301927,3.22371,1.239526,6.468759,7.5,2.225938,1.848623,-0.916767577,159
0.897866958,1784,61.72839506172839,10.0,1.0,3.0,3.365865,1.87349,6.106,6.954545455,2.201008,1.45,0.897866958,160
-0.925317394,1795,6.779661016949153,0.0,6.0,6.0,5.045378,2.144818,7.98,7.5,2.003149,1.62,-0.925317394,161
-0.860680289,1806,9.63855421686747,4.600653,6.0,6.0,6.640092,1.797069,6.766,7.5,1.84709,1.39,-0.860680289,162
-0.342780442,1817,25.654450261780106,7.384053,6.0,9.0,9.387404,1.897943,7.16,6.954545455,1.749909,1.26,-0.342780442,163
-0.959658569,1828,9.63855421686747,2.378414,6.0,6.0,4.426728,1.405775,6.766,6.4,1.788821,1.39,-0.959658569,164
0.758320995,1839,41.968911917098445,7.348469,6.0,11.0,9.453276,1.858639,7.576,7.5,1.894786,1.45,0.758320995,165
-0.472769223,1850,34.04255319148936,8.45897,6.0,10.0,7.400828,1.811328,7.635,7.5,1.762969,1.24,-0.472769223,166
-0.249322672,1861,9.63855421686747,2.378414,6.0,6.0,4.426728,1.405775,6.766,6.0,1.678766,1.39,-0.249322672,167
-0.304939747,1872,4.699943892559878,4.641589,2.930156,3.0,3.0,1.533145,5.742116,8.571428571,2.41322,1.675429,-0.304939747,168
-0.243401203,1883,9.63855421686747,9.0,6.0,6.0,11.0,1.93,6.766,7.5,1.685178,1.39,-0.243401203,169
0.61473074,1895,3.007518796992481,4.0,6.0,4.0,6.0,1.66,6.84,5.2,1.93063,1.75,0.61473074,170
-0.490113215,1906,55.248618784530386,1.389495,1.0,3.0,3.0,1.181111,5.999,5.8,1.846224,1.22,-0.490113215,171
-0.305989426,1917,9.63855421686747,9.0,6.0,6.0,11.0,1.93,6.766,7.5,1.707211,1.39,-0.305989426,172
-0.711538776,1928,5.316395176560839,2.735565,6.0,5.241483,4.898979,1.683628,7.508215,7.5,1.983517,1.53398,-0.711538776,173
-0.092118834,1939,16.363636363636363,6.0,6.0,8.0,8.0,2.2,8.7,7.5,1.658909,1.44,-0.092118834,174
0.558038407,1950,0.9090909090909091,10.0,6.0,3.0,3.0,1.81,5.577,4.909090909,2.102782,2.07,0.558038407,175
0.20046885,1961,16.363636363636363,6.0,6.0,8.0,8.0,2.2,7.37,7.5,1.648107,1.46,0.20046885,176
0.019411241,1972,34.04255319148936,9.283178,6.0,10.0,11.292432,1.751098,7.635,7.5,1.534037,1.24,0.019411241,177
0.955277536,1983,50.0,3.0,6.0,12.0,5.0,1.6,10.437,7.5,1.704503,1.32,0.955277536,178
-0.209180438,1994,16.129032258064516,1.0,6.0,7.0,3.0,1.1,7.435,1.142857143,1.822689,1.39,-0.209180438,179
-1.09170589,2006,3.007518796992481,3.807308,6.0,4.0,3.565205,1.494442,6.84,6.954545455,2.162898,1.75,-1.09170589,180
-0.791206089,2017,9.63855421686747,5.003515,6.0,6.0,7.056474,1.884685,6.766,6.954545455,1.82908,1.39,-0.791206089,181
-0.663456805,2028,6.779661016949153,0.0,6.0,6.0,4.54715,2.025245,7.98,6.954545455,1.975479,1.62,-0.663456805,182
-0.401212127,2039,19.672131147540984,6.817316,6.0,8.0,6.260338,1.824979,7.87,7.5,1.791684,1.32,-0.401212127,183
-0.806221602,2050,9.63855421686747,2.475453,6.0,6.0,4.531499,1.423866,6.766,6.666666667,1.852315,1.39,-0.806221602,184
-0.081625852,2061,3.007518796992481,1.0,6.0,4.0,3.0,1.22,6.84,7.5,1.929873,1.75,-0.081625852,185
-0.608362052,2072,10.913074295678145,3.737193,6.0,6.502957,5.854025,1.680741,7.053827,6.954545455,1.849522,1.456528,-0.608362052,186
-0.945232045,2083,1.5915153226818388,1.316074,6.0,3.556893,3.408658,1.284673,6.848142,7.5,2.19047,1.830847,-0.945232045,187
-0.392513464,2094,2.5974025974025974,7.463019,6.0,4.0,4.0,2.161019,6.82,5.888888889,1.856052,1.6,-0.392513464,188
1.455601142,2105,61.72839506172839,4.0,1.0,3.0,6.0,1.66,6.106,7.5,1.784897,1.45,1.455601142,189
0.399653323,2117,2.5974025974025974,3.0,6.0,4.0,5.0,1.63,6.82,7.5,1.752327,1.6,0.399653323,190
1.040408758,2128,42.918454935622314,7.368063,2.0,4.0,4.578857,2.081006,7.416,7.5,1.898323,1.46,1.040408758,191
0.560744307,2139,56.17977528089887,4.641589,1.0,3.0,3.0,1.516157,5.786,7.5,1.802802,1.42,0.560744307,192
1.131466348,2150,59.171597633136095,7.937005,6.0,12.0,10.026596,1.757286,8.993,7.5,1.766946,1.44,1.131466348,193
0.168000907,2161,2.5974025974025974,5.848035,6.0,4.0,4.0,2.029602,6.82,7.5,1.752572,1.6,0.168000907,194
-0.18263587,2172,9.63855421686747,10.0,6.0,6.0,4.0,2.33,6.766,2.5,1.622302,1.39,-0.18263587,195
0.775371376,2183,0.9090909090909091,10.0,6.0,3.0,3.0,1.78,5.577,7.5,2.110781,2.07,0.775371376,196
-0.391042416,2194,19.880047038991894,5.656854,6.0,8.434327,7.745967,2.106371,7.74831,7.5,1.834138,1.355562,-0.391042416,197
-0.937078698,2205,3.3604705940480053,2.44949,6.0,4.308869,4.472136,1.569713,6.839942,7.5,1.996648,1.613224,-0.937078698,198
-0.776892356,2216,13.157894736842106,10.0,6.0,7.0,12.0,1.69,7.88,7.5,1.670367,1.51,-0.776892356,199
0.1344324,2229,28.070175438596493,9.602405,6.0,10.0,5.671563,2.064962,9.0,5.5,1.778118,1.36,0.1344324,200
0.171331717,2240,2.5974025974025974,5.848035,6.0,4.0,4.0,2.029602,6.82,7.5,1.765116,1.6,0.171331717,201
-0.584647739,2251,11.609477956776225,6.062866,6.0,7.113787,8.151931,2.059015,7.863302,6.954545455,1.910621,1.481894,-0.584647739,202
-0.211392452,2262,22.27272727272727,7.883735,6.0,9.0,9.905782,1.998833,9.1,7.5,1.605777,1.41,-0.211392452,203
0.903147463,2273,42.918454935622314,4.641589,2.0,4.0,3.634241,1.877978,7.416,7.5,1.887888,1.46,0.903147463,204
-0.556362458,2284,13.157894736842106,10.0,6.0,7.0,4.0,2.33,7.88,7.5,1.679179,1.51,-0.556362458,205
1.059885579,2295,60.60606060606061,7.0,6.0,12.0,9.0,2.2,9.394,7.5,1.592713,1.22,1.059885579,206
0.766299373,2306,31.88976377952756,0.0,6.0,11.0,3.0,1.61,9.225,7.5,1.653103,1.36,0.766299373,207
0.061850659,2317,21.491228070175442,3.0,6.0,9.0,5.0,1.6,7.46,7.5,1.62969,1.42,0.061850659,208
0.755548699,2328,31.88976377952756,10.0,6.0,11.0,12.0,1.69,9.225,7.5,1.745993,1.36,0.755548699,209
-0.529057467,2340,16.129032258064516,1.0,6.0,7.0,3.0,1.1,7.435,7.5,1.862579,1.39,-0.529057467,210
0.138015731,2351,3.0769230769230766,4.0,6.0,4.0,6.0,1.66,6.65,7.5,1.862499,1.75,0.138015731,211
0.260341106,2362,28.070175438596493,10.0,6.0,10.0,3.0,1.81,9.0,7.333333333,1.590482,1.36,0.260341106,212
-0.196350815,2373,28.070175438596493,3.595404,6.0,10.0,6.293508,1.722614,9.0,7.333333333,1.779244,1.36,-0.196350815,213
-0.843196295,2384,4.347716491636942,2.352158,6.0,4.641589,4.373448,1.563725,6.859942,6.954545455,2.049799,1.626557,-0.843196295,214
-0.654912158,2395,0.9090909090909091,1.903654,6.0,3.0,4.21029,1.261735,5.577,6.954545455,2.420376,2.07,-0.654912158,215
0.814523387,2406,59.171597633136095,9.587315,6.0,12.0,11.58953,1.989141,8.993,6.954545455,2.072396,1.44,0.814523387,216
0.749039464,2417,0.819672131147541,2.0,6.0,3.0,4.0,1.3,6.38,7.5,2.042675,1.9,0.749039464,217
-0.447723593,2428,28.070175438596493,4.219064,6.0,10.0,6.904214,1.821953,9.0,7.333333333,1.793855,1.36,-0.447723593,218
-0.696909119,2439,0.9090909090909091,1.495349,6.0,3.0,3.707793,1.198471,5.577,7.5,2.416215,2.07,-0.696909119,219
-0.25689043,2451,22.27272727272727,3.311771,6.0,9.0,5.898402,1.685163,9.1,7.333333333,1.795521,1.41,-0.25689043,220
-0.690991324,2462,0.9090909090909091,2.511886,6.0,3.0,5.223303,1.293687,5.577,6.954545455,2.422559,2.07,-0.690991324,221
-0.132652639,2473,16.363636363636363,4.762203,6.0,8.0,6.839904,1.990724,8.7,7.5,1.666271,1.44,-0.132652639,222
-0.959663194,2484,4.347716491636942,2.44949,6.0,4.641589,4.472136,1.569713,6.859942,7.5,2.0311,1.626557,-0.959663194,223
-0.549851182,2495,16.129032258064516,1.0,6.0,7.0,3.0,1.1,7.435,7.5,1.862555,1.39,-0.549851182,224
-0.670902928,2506,0.9090909090909091,1.778279,6.0,3.0,4.242641,1.21735,5.577,7.5,2.411895,2.07,-0.670902928,225
0.763287073,2517,31.88976377952756,10.0,6.0,11.0,12.0,1.69,9.225,7.5,1.731301,1.36,0.763287073,226
0.603543188,2528,5.521472392638037,6.0,6.0,5.0,8.0,2.2,6.74,7.5,1.701652,1.53,0.603543188,227
0.36910664,2539,31.88976377952756,2.0,6.0,11.0,4.0,1.3,9.225,7.5,1.673523,1.36,0.36910664,228
-0.8877548,2550,3.3604705940480053,2.550849,6.0,4.308869,4.573051,1.575724,6.839942,6.954545455,2.002947,1.613224,-0.8877548,229
-0.259234691,2562,18.688646542784863,5.720332,6.0,8.276773,7.740265,2.01475,8.447692,6.954545455,1.908352,1.429723,-0.259234691,230
0.761885278,2573,59.171597633136095,9.740037,6.0,12.0,11.741785,1.871214,8.993,7.5,2.071664,1.44,0.761885278,231
0.056905534,2584,21.491228070175442,9.503228,6.0,9.0,5.437979,2.055244,7.46,5.0,1.596387,1.42,0.056905534,232
-0.006027185,2595,28.070175438596493,9.686251,6.0,10.0,5.520448,2.055244,9.0,5.0,1.593278,1.36,-0.006027185,233
1.04883558,2606,59.171597633136095,3.0,6.0,12.0,5.0,1.6,8.993,7.5,1.746885,1.44,1.04883558,234
0.52981027,2617,0.7352941176470588,9.0,6.0,3.0,11.0,2.54,8.54,7.5,1.783843,1.7,0.52981027,235
0.637663678,2628,60.60606060606061,10.0,6.0,12.0,3.0,1.81,9.394,7.5,1.578198,1.22,0.637663678,236
-0.22899468,2639,22.27272727272727,7.883735,6.0,9.0,6.240251,1.986644,9.1,7.5,1.605977,1.41,-0.22899468,237
0.066334959,2650,13.157894736842106,6.839904,6.0,7.0,8.87904,2.145562,7.28,7.5,1.665379,1.47,0.066334959,238
-0.226913417,2661,29.934420233422998,8.0,6.0,10.0,10.0,2.070362,8.519838,7.5,1.823689,1.318762,-0.226913417,239
-0.394722076,2673,15.681301436743011,5.91608,6.0,7.611663,7.937254,2.044505,7.842142,7.5,1.929848,1.449722,-0.394722076,240
-0.323521449,2684,29.09090909090909,7.113118,6.0,10.0,9.146912,2.01558,8.34,7.5,1.839512,1.39,-0.323521449,241
-0.80133403,2695,5.521472392638037,3.0,6.0,5.0,5.0,1.63,6.74,6.0,1.907462,1.53,-0.80133403,242
-0.276392965,2706,22.27272727272727,5.277632,6.0,9.0,7.398636,1.978435,9.1,7.5,1.618023,1.41,-0.276392965,243
0.150053639,2717,13.157894736842106,6.257325,6.0,7.0,8.276773,2.095075,7.28,7.5,1.683663,1.47,0.150053639,244
0.311280544,2728,0.0,0.0,1.0,3.0,7.559526,1.662901,5.986,7.5,1.610301,1.21,0.311280544,245
-0.159944569,2739,21.805143234833576,7.282257,6.0,8.87904,9.311499,2.198359,8.38569,6.954545455,1.902076,1.39572,-0.159944569,246
-1.048895309,2750,6.779661016949153,4.898979,6.0,6.0,6.981707,2.244261,7.98,7.5,2.030165,1.62,-1.048895309,247
-0.272314659,2761,25.654450261780106,7.0,6.0,9.0,9.0,2.021106,7.16,6.954545455,1.741425,1.26,-0.272314659,248
0.689599461,2772,55.248618784530386,7.400828,1.0,3.0,3.408658,1.755048,5.999,7.5,1.97727,1.22,0.689599461,249
-0.142343429,2784,21.805143234833576,7.113118,6.0,8.87904,9.146912,2.17841,8.38569,7.5,1.901696,1.39572,-0.142343429,250
-1.039939906,2795,3.0769230769230766,3.482202,6.0,4.0,5.7708,1.604483,6.65,6.954545455,2.13318,1.75,-1.039939906,251
0.038520571,2806,6.0,3.0,6.0,5.0,5.0,1.63,7.89,7.5,1.801669,1.7,0.038520571,252
0.914184128,2817,55.248618784530386,8.151931,1.0,3.0,4.441286,1.956934,5.999,6.954545455,1.916809,1.22,0.914184128,253
-0.547188276,2828,34.04255319148936,8.45897,6.0,10.0,7.400828,1.854485,7.635,7.5,1.737799,1.24,-0.547188276,254
-0.45646974,2839,15.681301436743011,6.118526,6.0,7.611663,8.139256,2.074699,7.842142,6.954545455,1.941232,1.449722,-0.45646974,255
-0.284464542,2850,31.92246034382485,8.0,6.0,10.0,10.0,2.110688,8.065294,6.954545455,1.791926,1.278775,-0.284464542,256
-0.317942435,2861,16.938409857514742,6.324555,6.0,7.883735,8.3666,2.081346,7.813311,7.5,1.930638,1.432379,-0.317942435,257
0.388783463,2872,0.819672131147541,10.0,6.0,3.0,4.0,2.33,6.38,7.5,1.980903,1.9,0.388783463,258
-0.587452961,2883,22.27272727272727,3.846519,6.0,9.0,6.418536,1.777453,9.1,7.333333333,1.815595,1.41,-0.587452961,259
-0.009530515,2895,28.070175438596493,9.686251,6.0,10.0,5.520448,2.055244,9.0,5.0,1.594124,1.36,-0.009530515,260
1.100927148,2906,60.60606060606061,6.0,6.0,12.0,8.0,2.2,9.394,7.5,1.596836,1.22,1.100927148,261
0.707921703,2917,42.918454935622314,10.0,2.0,4.0,3.634241,2.064155,7.416,7.5,1.896324,1.46,0.707921703,262
-0.267898523,2928,6.0,1.0,6.0,5.0,3.0,1.22,7.89,7.5,1.831262,1.7,-0.267898523,263
-0.506658008,2939,22.27272727272727,3.659306,6.0,9.0,6.240251,1.746141,9.1,7.5,1.623616,1.41,-0.506658008,264
0.682650763,2950,42.918454935622314,10.0,2.0,4.0,3.581019,2.026039,7.416,7.333333333,2.146067,1.46,0.682650763,265
1.265891537,2961,61.72839506172839,10.0,1.0,3.0,4.0,2.33,6.106,7.5,1.893796,1.45,1.265891537,266
-0.319757298,2972,16.363636363636363,7.113787,6.0,8.0,9.157714,1.998833,8.7,7.5,1.629209,1.44,-0.319757298,267
-0.094334793,2983,21.805143234833576,6.034176,6.0,8.87904,8.073444,2.043742,8.38569,6.954545455,1.904316,1.39572,-0.094334793,268
1.773878821,2994,56.17977528089887,6.0,1.0,3.0,8.0,1.83,5.786,7.5,1.776474,1.42,1.773878821,269
-0.046264387,3006,21.805143234833576,6.324555,6.0,8.87904,8.3666,2.081346,8.38569,7.5,1.903195,1.39572,-0.046264387,270
1.478700069,3017,0.9090909090909091,7.0,6.0,3.0,9.0,2.2,5.577,7.5,2.161146,2.07,1.478700069,271
0.3245797,3028,55.248618784530386,3.727594,1.0,3.0,3.0,1.462125,5.999,5.666666667,1.63686,1.22,0.3245797,272
-0.311076595,3039,16.938409857514742,6.628908,6.0,7.883735,8.670402,2.119641,7.813311,6.954545455,1.933524,1.432379,-0.311076595,273
