Nd0,Nd1,Nd,Np0,Np1,Np,Ns0,Ns1,Ns,Out_e0,Out_e1,Out_e,ψ0,ψ1,ψ,First_IE0,First_IE1,First_IE,CN,L_bond,R0,R1,R,ΔGH
8.0,9.457416,9.283178,6.0,2.632148,2.884499,2.0,2.0,2.0,10.0,5.029734,5.428835,2.2,2.017427,2.03694,8.34,7.581253,7.662029,6.0,1.613624,1.39,1.39,1.39,0.558297731
5.0,2.0,2.279705,6.0,6.0,6.0,2.0,2.0,2.0,7.0,4.0,4.33291,1.9,1.54,1.586916,7.28,6.82,6.88389,4.444444444,1.711286,1.47,1.6,1.580747,-0.106074736
9.0,9.654894,9.587315,6.0,6.0,6.0,1.0,1.587401,1.515717,11.0,11.656953,11.58953,1.93,1.976389,1.9717,7.576,9.379876,9.181664,6.5,1.780675,1.45,1.361984,1.37054,0.889111287
5.0,8.408964,7.937005,6.0,2.632148,2.884499,2.0,2.0,2.0,7.0,4.600653,4.820285,1.9,2.214141,2.176816,7.28,7.381764,7.370387,6.0,1.660853,1.47,1.462494,1.463326,-0.332647331
4.0,2.297397,2.519842,6.0,6.0,6.0,2.0,2.0,2.0,6.0,4.54715,4.762203,2.16,1.718764,1.785483,7.099,6.802156,6.850754,3.714285714,1.812122,1.54,1.674996,1.651702,0.03893364
2.0,3.976354,3.684031,6.0,6.0,6.0,2.0,2.0,2.0,4.0,6.086092,5.808786,1.54,1.802791,1.771506,6.82,7.16217,7.123319,7.2,1.822978,1.6,1.501475,1.512115,0.614641487
9.0,9.654894,9.587315,6.0,6.0,6.0,1.0,1.587401,1.515717,11.0,11.656953,11.58953,1.93,1.976389,1.9717,7.576,9.379876,9.181664,7.5,1.691864,1.45,1.361984,1.37054,0.927720839
4.0,10.0,9.124435,6.0,1.0,1.196231,2.0,2.0,2.0,6.0,3.0,3.21532,2.16,1.81,1.842282,7.099,5.999,6.100855,7.5,1.717752,1.54,1.22,1.248751,0.046970658
1.0,2.519842,2.297397,6.0,6.0,6.0,2.0,2.0,2.0,3.0,4.762203,4.54715,1.22,1.785483,1.718764,6.38,6.850754,6.802156,6.833333333,2.028396,1.9,1.651702,1.674996,0.102746104
10.0,9.321698,9.387404,6.0,6.0,6.0,2.0,1.259921,1.319508,12.0,11.323713,11.38959,2.0,1.953057,1.957701,10.437,8.429825,8.611806,7.5,1.725263,1.32,1.405303,1.39653,1.146822276
9.0,9.321698,9.289017,6.0,4.160168,4.315339,1.0,1.259921,1.231144,11.0,7.851424,8.120689,2.54,2.467977,2.475086,9.225,8.577634,8.640271,7.5,1.618194,1.36,1.392548,1.389259,0.551770673
3.0,2.223296,2.328179,6.0,6.0,6.0,2.0,2.0,2.0,5.0,4.349765,4.444001,1.5,1.378337,1.396391,7.89,7.177669,7.28292,4.823529412,2.024815,1.7,1.793796,1.779036,-0.712743424
8.0,10.0,9.779328,6.0,1.0,1.196231,2.0,2.0,2.0,10.0,3.0,3.383835,1.88,1.78,1.789756,7.635,5.786,5.948692,7.5,1.510437,1.24,1.42,1.400882,0.205453431
3.0,1.732051,1.933182,6.0,6.0,6.0,2.0,2.0,2.0,5.0,3.872983,4.075966,1.5,1.284523,1.324988,7.89,6.63344,6.867623,4.235294118,1.955952,1.7,1.8759,1.839321,-0.647998018
0.0,0.0,0.0,3.301927,1.817121,2.047673,2.0,2.0,2.0,6.240251,4.326749,4.655537,1.804253,1.704361,1.723887,6.745087,6.354219,6.430537,6.0,1.804361,1.243108,1.226442,1.229757,-0.501473151
2.408225,4.326749,3.809283,6.0,6.0,6.0,1.515717,1.259921,1.311579,5.044636,7.133492,6.615929,1.377395,1.600181,1.548869,6.304002,6.840589,6.720183,8.571428571,2.40697,1.795268,1.632684,1.666727,-0.20130111
0.0,0.0,0.0,2.930156,1.66851,1.935028,2.0,2.0,2.0,3.0,3.0,3.0,1.28105,1.443974,1.39919,5.737135,5.866175,5.831938,6.571428571,2.375966,1.669923,1.410619,1.474673,-0.244508706
2.0,5.665706,4.931255,6.0,6.0,6.0,2.0,1.237726,1.319508,4.0,8.057743,7.339384,1.3,1.709043,1.647827,6.65,7.278116,7.191055,7.333333333,1.99564,1.75,1.536375,1.563277,-0.788540189
5.451362,4.242641,4.413936,6.0,6.0,6.0,1.259921,1.414214,1.388651,7.851424,6.63325,6.812205,1.691814,1.583982,1.60054,7.253827,7.097915,7.122308,7.5,2.198465,1.543801,1.592953,1.58509,0.033081015
1.587401,4.0,2.297397,6.0,6.0,6.0,2.0,2.0,2.0,3.779763,6.0,4.54715,1.475903,2.16,1.718764,6.611188,7.099,6.802156,1.0,2.127666,1.771506,1.54,1.674996,-0.632821821
10.0,5.0,5.520448,2.0,6.0,5.128508,2.0,2.0,2.0,4.0,7.0,6.462169,2.33,1.9,1.95619,7.416,7.28,7.299275,5.2,1.863305,1.46,1.47,1.468567,1.286213271
9.486833,9.486833,9.486833,6.0,6.0,6.0,1.414214,1.414214,1.414214,11.489125,11.489125,11.489125,1.964688,1.964688,1.964688,8.892171,8.892171,8.892171,6.111111111,1.970693,1.383474,1.383474,1.383474,0.875933902
3.684031,2.8854,3.00533,6.0,6.0,6.0,2.0,2.0,2.0,5.808786,5.003515,5.129522,1.771506,1.674996,1.690708,7.123319,7.000405,7.020742,7.3125,1.962572,1.512115,1.546674,1.54086,-0.705103964
7.0,4.98778,5.277632,6.0,6.0,6.0,2.0,2.0,2.0,9.0,7.114322,7.398636,2.2,1.951321,1.990724,9.1,8.070284,8.233432,6.954545455,1.876188,1.41,1.456827,1.448916,-0.192328565
10.0,8.801117,8.980386,6.0,6.0,6.0,2.0,2.0,2.0,12.0,10.843224,11.018168,1.69,1.805181,1.786486,8.993,8.556483,8.623971,7.5,2.131745,1.44,1.444974,1.444188,0.858752226
2.0,7.0,6.175772,6.0,6.0,6.0,2.0,2.0,2.0,4.0,9.0,8.298971,1.3,1.91,1.837911,6.65,7.16,7.107288,7.5,1.863827,1.75,1.26,1.302079,0.676390512
7.0,7.318611,7.286108,6.0,6.0,6.0,2.0,2.0,2.0,9.0,9.321698,9.289017,2.2,2.087698,2.098666,9.1,8.582832,8.633198,7.5,1.601675,1.41,1.35089,1.356688,-0.261986034
10.0,9.654894,9.688862,6.0,6.0,6.0,2.0,1.587401,1.624505,12.0,11.656953,11.690812,1.65,1.729447,1.721333,9.394,8.801404,8.858941,7.5,1.588452,1.22,1.252462,1.249177,0.862281543
5.277632,4.582576,4.685902,6.0,6.0,6.0,2.0,2.0,2.0,7.398636,6.708204,6.812774,2.038696,1.927797,1.944897,7.211836,7.090867,7.109832,7.5,1.891901,1.455759,1.473974,1.471083,-0.478592731
7.0,5.663747,5.85638,6.0,6.0,6.0,2.0,2.0,2.0,9.0,7.77006,7.95245,2.2,2.041098,2.065403,9.1,8.442013,8.542651,7.5,1.898665,1.41,1.439087,1.434455,-0.254263579
8.0,7.0,7.094099,6.0,6.0,6.0,2.0,2.0,2.0,10.0,9.0,9.095326,1.88,2.2,2.16569,7.635,9.1,8.94166,7.5,1.47083,1.24,1.41,1.392,0.214889659
3.979057,4.98778,4.803445,6.0,6.0,6.0,2.0,2.0,2.0,6.082202,7.114322,6.930875,1.82293,1.99359,1.964076,6.971928,7.163203,7.130963,6.954545455,1.900592,1.492418,1.463018,1.467877,-0.67713175
8.0,8.45897,8.384788,6.0,3.833659,4.114622,2.0,2.0,2.0,10.0,7.400828,7.761046,1.88,1.86225,1.865042,7.635,7.188305,7.257058,7.5,1.716935,1.24,1.234969,1.235762,-0.56698415
8.0,5.768998,5.960729,6.0,6.0,6.0,1.0,1.259921,1.231144,10.0,7.937005,8.122524,2.28,2.026111,2.050172,9.0,8.229204,8.303215,7.5,1.580812,1.36,1.447573,1.438568,-0.110803395
5.277632,5.908846,5.79863,6.0,6.0,6.0,2.0,2.0,2.0,7.398636,8.001806,7.897966,1.990724,2.071933,2.058171,8.233432,8.56969,8.512708,6.954545455,1.92548,1.448916,1.433222,1.435826,-0.417117317
3.979057,4.582576,4.481527,6.0,6.0,6.0,2.0,2.0,2.0,6.082202,6.708204,6.605239,1.82293,1.927797,1.910846,6.971928,7.090867,7.071953,7.5,1.90166,1.492418,1.473974,1.476871,-0.572969565
5.277632,5.663747,5.600954,6.0,6.0,6.0,2.0,2.0,2.0,7.398636,7.77006,7.710198,1.990724,2.041098,2.03306,8.233432,8.442013,8.408731,7.5,1.912046,1.448916,1.439087,1.440635,-0.321636653
10.0,5.253056,5.848035,2.0,3.103691,2.884499,2.0,2.0,2.0,4.0,4.0,4.0,2.33,1.844977,1.918161,7.416,7.099545,7.151333,6.954545455,2.148408,1.46,1.569737,1.550891,1.275234293
5.0,10.0,8.57244,6.0,2.0,2.553036,2.0,2.0,2.0,7.0,4.0,4.52969,1.9,2.33,2.226725,7.28,7.416,7.38556,2.666666667,1.85507,1.47,1.46,1.462216,-0.432119497
3.0,8.0,7.25259,6.0,6.0,6.0,2.0,1.0,1.071773,5.0,10.0,9.33033,1.6,2.28,2.200662,6.88,9.0,8.761473,7.5,1.768433,1.64,1.36,1.385701,0.200656336
4.0,4.0,4.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,2.16,2.16,2.16,7.099,7.099,7.099,2.0,1.9692,1.54,1.54,1.54,-0.831015935
7.0,10.0,9.649611,6.0,2.0,2.232246,2.0,2.0,2.0,9.0,4.0,4.337887,2.2,2.33,2.316662,9.1,7.416,7.56932,7.5,1.59776,1.41,1.46,1.454921,-0.376950049
8.0,10.0,9.602405,6.0,2.0,2.442189,2.0,2.0,2.0,10.0,4.0,4.725119,2.2,1.96,2.0016,8.34,7.344,7.515798,4.285714286,1.793209,1.39,1.39,1.39,0.407176726
4.0,4.0,4.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,2.16,2.16,2.16,7.099,7.099,7.099,3.0,1.973743,1.54,1.54,1.54,-0.834921449
5.277632,4.21029,4.371862,6.0,6.0,6.0,2.0,2.0,2.0,7.398636,6.325269,6.492687,2.038696,1.864174,1.892187,7.211836,7.019262,7.050997,6.954545455,1.887213,1.455759,1.485013,1.480097,-0.422033734
9.0,5.799546,6.240251,6.0,6.0,6.0,1.0,1.319508,1.259921,11.0,8.024604,8.457691,1.9,1.787011,1.805365,7.726,7.315378,7.382267,6.954545455,1.78604,1.32,1.400299,1.386585,-0.098671335
1.0,6.579332,4.923883,6.0,3.402938,3.713179,2.0,2.0,2.0,3.0,4.556526,4.272763,1.22,1.84304,1.729694,6.38,7.114596,6.996306,5.5,2.112377,1.9,1.548772,1.598247,-0.297591585
8.0,6.727171,6.913775,6.0,6.0,6.0,1.0,1.189207,1.15711,10.0,8.801117,8.980386,2.28,2.106096,2.132646,9.0,8.380403,8.47532,7.5,1.873188,1.36,1.367439,1.366262,-0.073824212
8.0,8.746897,8.617739,6.0,6.0,6.0,1.0,1.319508,1.259921,10.0,10.756538,10.626586,2.28,2.022626,2.06341,9.0,8.997199,8.997666,6.954545455,1.838259,1.36,1.391452,1.38616,-0.225570263
7.0,6.118526,6.257325,6.0,6.0,6.0,2.0,2.0,2.0,9.0,8.139256,8.276773,2.2,2.074699,2.095075,9.1,8.590834,8.673672,6.954545455,1.879838,1.41,1.44918,1.442575,0.053523432
9.0,9.240211,9.201861,6.0,6.0,6.0,1.0,1.189207,1.15711,11.0,11.241903,11.203357,1.9,1.924521,1.920628,7.726,8.329328,8.231024,7.5,1.796683,1.32,1.32,1.32,0.049018995
6.349604,6.727171,6.666096,6.0,6.0,6.0,1.259921,1.189207,1.200103,8.434327,8.801117,8.74216,2.051127,2.106096,2.09732,8.183498,8.380403,8.349,7.5,1.879735,1.369927,1.367439,1.367831,-0.12923176
10.0,10.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.81,1.78,1.785417,5.999,5.786,5.824157,4.777777778,1.825037,1.22,1.42,1.381342,0.677449443
2.0,5.451362,4.931255,6.0,6.0,6.0,2.0,1.259921,1.319508,4.0,7.851424,7.339384,1.3,1.691814,1.647827,6.65,7.253827,7.191055,7.5,1.875134,1.75,1.543801,1.563277,0.063516132
7.0,6.435259,6.521301,6.0,6.0,6.0,2.0,2.0,2.0,9.0,8.45194,8.536203,2.2,2.120828,2.133137,9.1,8.778344,8.828365,7.5,1.901349,1.41,1.434361,1.430487,-0.03837363
5.0,6.034176,5.848035,6.0,6.0,6.0,2.0,2.0,2.0,7.0,8.073444,7.883735,1.9,2.01475,1.995155,7.28,7.686794,7.61745,6.954545455,1.93365,1.47,1.437462,1.442834,-0.666339307
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,1.6,1.724176,1.51,1.51,1.51,-0.296998105
1.0,9.0,6.5754,6.0,6.0,6.0,2.0,1.0,1.10409,3.0,11.0,9.136555,1.1,1.93,1.781052,5.577,7.576,7.251608,5.2,2.107563,2.07,1.45,1.525647,0.291687803
6.257325,6.544439,6.495688,6.0,6.0,6.0,2.0,2.0,2.0,8.276773,8.558815,8.511149,2.095075,2.136431,2.129482,8.673672,8.841753,8.813515,6.954545455,1.932419,1.442575,1.429456,1.431634,-0.200910219
5.0,5.720332,5.593445,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.740265,7.611663,1.9,2.01475,1.995155,7.88,8.347036,8.267317,6.954545455,1.96644,1.51,1.469176,1.475903,-0.60498131
5.0,5.623413,5.520045,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.652856,7.545864,1.9,1.970929,1.959556,7.28,7.531649,7.491344,7.5,1.982192,1.47,1.449578,1.452784,-0.713251188
7.0,6.6494,6.683655,6.0,6.0,6.0,2.0,2.0,2.0,9.0,8.653497,8.687539,1.91,2.002149,1.992738,7.16,7.229327,7.222364,7.5,1.506778,1.26,1.323421,1.316938,0.223303827
7.0,5.808786,5.918159,6.0,6.0,6.0,2.0,2.0,2.0,9.0,7.862224,7.969207,2.2,2.186585,2.187923,9.1,8.377093,8.446721,7.5,1.614689,1.41,1.452066,1.447803,-0.202167112
10.0,10.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.81,1.785417,1.789177,5.999,5.824157,5.85072,6.333333333,1.832991,1.22,1.381342,1.355198,0.647324264
5.0,6.325269,6.082202,6.0,6.0,6.0,2.0,1.515717,1.587401,7.0,8.387179,8.138223,1.9,1.911944,1.909948,7.88,7.756963,7.777335,2.545454545,1.71173,1.51,1.485708,1.489729,-0.29046057
7.0,9.37208,8.960616,6.0,2.442189,2.804378,2.0,2.0,2.0,9.0,4.635464,5.133621,2.2,2.0016,2.030916,9.1,7.635923,7.844793,5.833333333,1.807352,1.41,1.393615,1.396123,0.170519457
9.0,9.387404,9.321698,6.0,6.0,6.0,1.0,1.319508,1.259921,11.0,11.38959,11.323713,1.9,1.939386,1.932765,7.726,8.71371,8.540731,6.954545455,1.755052,1.32,1.32,1.32,0.098437181
7.0,5.393546,5.584328,6.0,6.0,6.0,2.0,2.0,2.0,9.0,7.510989,7.694313,1.91,1.808705,1.821894,7.16,7.072653,7.084238,7.333333333,1.700598,1.26,1.366448,1.351751,-0.564609412
10.0,6.687403,7.126043,6.0,6.0,6.0,2.0,2.0,2.0,12.0,9.118028,9.522142,1.65,1.621784,1.626207,9.394,8.671296,8.781596,7.5,1.964872,1.22,1.305569,1.29167,0.964946557
4.0,0.0,0.0,6.0,3.833659,4.114622,2.0,2.0,2.0,6.0,5.045378,5.185331,1.66,1.647356,1.649346,6.766,6.561954,6.593758,7.5,1.862801,1.39,1.342633,1.350004,-0.936659915
0.0,0.0,0.0,1.0,3.301927,2.930156,2.0,2.0,2.0,3.0,3.0,3.0,1.61,1.248927,1.28105,5.986,5.71013,5.737135,7.5,1.751724,1.21,1.730781,1.669923,-0.636933189
5.451362,3.650186,3.902534,6.0,6.0,6.0,1.259921,1.515717,1.469734,7.851424,5.995054,6.270742,1.691814,1.522611,1.549588,7.253827,7.005981,7.046693,6.954545455,2.092421,1.543801,1.623193,1.609683,-0.095206101
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.9,1.9,1.9,7.88,7.88,7.88,2.333333333,1.862187,1.51,1.51,1.51,-0.613233026
1.0,9.0,6.035926,6.0,6.0,6.0,2.0,1.0,1.134313,3.0,11.0,8.685561,1.1,1.93,1.742464,5.577,7.576,7.165574,4.933333333,2.273323,2.07,1.45,1.546954,-0.552784569
3.0,4.0536,3.865458,6.0,6.0,6.0,2.0,2.0,2.0,5.0,6.22333,6.011938,1.63,1.71553,1.701732,6.74,7.518632,7.389961,7.5,1.934322,1.53,1.474559,1.483177,-0.986095244
7.398636,6.708204,6.840933,6.0,6.0,6.0,1.259921,1.414214,1.381913,9.461525,8.774964,8.90817,1.919948,1.914941,1.915942,7.676007,7.726505,7.716379,4.045454545,1.951398,1.46973,1.479696,1.477697,0.008403011
9.0,1.732051,2.080084,6.0,6.0,6.0,1.0,1.681793,1.587401,11.0,4.151348,4.626065,1.93,1.266,1.326725,7.576,6.020887,6.176566,6.0,1.763582,1.45,1.893737,1.838384,0.447233244
7.0,8.073444,7.883735,6.0,6.0,6.0,2.0,2.0,2.0,9.0,10.097596,9.905782,2.28,2.16358,2.182562,7.46,8.532446,8.343555,6.954545455,1.844797,1.42,1.379122,1.385852,-0.434779546
5.0,5.946036,5.785551,6.0,3.833659,4.114622,2.0,2.0,2.0,7.0,5.663747,5.85638,1.9,1.877089,1.880688,7.28,6.936146,6.989339,7.5,1.949355,1.47,1.403066,1.413428,-0.539702696
3.0,6.69433,5.477226,6.0,6.0,6.0,2.0,2.0,2.0,5.0,8.962809,7.745967,1.63,1.868168,1.805547,6.74,9.021327,8.387215,4.142857143,1.883454,1.53,1.386585,1.421126,-1.04556205
10.0,6.931448,7.368063,6.0,6.0,6.0,2.0,2.0,2.0,12.0,9.094299,9.524406,2.0,1.856356,1.879559,10.437,8.775628,9.032912,6.954545455,2.066284,1.32,1.347567,1.342933,1.353338176
4.0,5.029734,4.851062,6.0,3.833659,4.114622,2.0,2.0,2.0,6.0,5.045378,5.185331,2.16,2.058,2.073779,7.099,6.745164,6.799837,6.571428571,2.048718,1.54,1.509081,1.513922,-0.86180997
2.0,1.681793,1.728444,6.0,6.0,6.0,2.0,2.0,2.0,4.0,3.722419,3.764932,1.54,1.452883,1.466303,6.82,6.707234,6.724914,7.5,2.058158,1.6,1.670238,1.658946,-0.741729534
7.0,5.117773,5.377215,6.0,6.0,6.0,2.0,2.0,2.0,9.0,7.348469,7.587502,1.91,1.744769,1.769875,7.16,7.078623,7.09141,7.5,1.767062,1.26,1.367847,1.350224,-0.615139863
10.0,7.952707,8.245617,6.0,6.0,6.0,2.0,2.0,2.0,12.0,10.090757,10.370663,2.0,1.908972,1.923064,10.437,9.36515,9.526765,7.5,2.179012,1.32,1.337162,1.334438,1.411789453
8.0,5.40384,5.768998,6.0,6.0,6.0,2.0,2.0,2.0,10.0,7.578583,7.937005,1.88,1.717636,1.743689,7.635,7.735996,7.719071,6.954545455,1.757357,1.24,1.406801,1.377518,-0.380074052
1.0,10.0,7.196857,6.0,3.0,3.312269,2.0,2.0,2.0,3.0,5.0,4.64812,1.22,2.02,1.879606,6.38,7.289,7.151614,4.8,1.967656,1.9,1.48,1.533771,0.441479261
8.0,2.0,2.297397,6.0,6.0,6.0,2.0,2.0,2.0,10.0,4.0,4.383833,2.2,1.3,1.370223,8.34,6.65,6.802305,7.5,1.64703,1.39,1.75,1.710156,0.215137827
4.0,5.278032,5.039684,6.0,6.0,6.0,2.0,1.515717,1.587401,6.0,7.360219,7.113787,2.16,2.207223,2.199281,7.099,7.805762,7.683262,6.954545455,1.999184,1.54,1.465305,1.477498,-0.88045453
8.0,6.062866,6.349604,6.0,6.0,6.0,1.0,1.319508,1.259921,10.0,8.151931,8.434327,2.28,2.008187,2.051127,9.0,8.029311,8.183498,6.954545455,1.873789,1.36,1.371922,1.369927,0.01330487
5.241483,5.532647,5.48302,6.0,6.0,6.0,2.0,2.0,2.0,7.268482,7.5527,7.50457,2.002863,2.079504,2.06653,7.162902,7.245033,7.23128,6.954545455,1.877211,1.436283,1.445724,1.444146,-0.510914141
7.0,8.87904,8.670402,6.0,2.884499,3.103691,2.0,2.0,2.0,9.0,5.241483,5.532647,2.2,2.03694,2.052687,9.1,7.888036,8.001587,7.0,1.602348,1.41,1.396635,1.397966,-0.176339972
10.0,8.151931,8.434327,6.0,6.0,6.0,2.0,2.0,2.0,12.0,10.203396,10.482966,1.69,1.878024,1.845293,8.993,8.304811,8.415738,6.954545455,2.066435,1.44,1.447967,1.446636,0.972782619
9.0,3.737193,4.326749,6.0,6.0,6.0,1.0,1.319508,1.259921,11.0,6.541602,7.133492,1.9,1.66214,1.699608,7.726,8.04185,7.988326,6.954545455,1.80747,1.32,1.460575,1.436147,-0.071759685
1.0,4.641589,3.981072,6.0,2.884499,3.103691,2.0,2.0,2.0,3.0,3.634241,3.565205,1.1,1.814268,1.725721,5.577,6.743935,6.617015,7.5,2.0999,2.07,1.640182,1.678803,0.404716137
6.0,8.434327,8.151931,6.0,1.817121,2.047673,2.0,2.0,2.0,8.0,4.160168,4.441286,1.83,1.816642,1.817974,7.87,6.567158,6.687091,7.5,1.542363,1.32,1.252462,1.259057,0.240123455
6.0,5.101698,5.241483,6.0,6.0,6.0,2.0,2.0,2.0,8.0,7.13041,7.268482,2.2,2.262655,2.25209,7.37,7.608195,7.567968,6.954545455,1.866906,1.46,1.522011,1.511496,-0.467638516
2.0,2.990698,2.806607,6.0,6.0,6.0,2.0,2.0,2.0,4.0,5.264296,5.040882,1.3,1.379839,1.366915,6.65,7.249848,7.151657,7.5,2.10039,1.75,1.599074,1.622009,-1.011206998
3.174802,2.828427,2.880493,6.0,6.0,6.0,2.0,2.0,2.0,5.241483,4.898979,4.951532,1.929639,1.823842,1.840153,7.004754,6.958102,6.965447,7.5,2.001548,1.559746,1.569713,1.568135,-0.862350524
10.0,10.0,10.0,2.0,1.237726,1.319508,2.0,2.0,2.0,4.0,3.27766,3.365865,1.96,1.717805,1.748282,7.344,6.462883,6.573961,7.333333333,2.01939,1.39,1.431268,1.425695,0.675343281
6.0,5.421612,5.509084,6.0,6.0,6.0,2.0,2.0,2.0,8.0,7.444839,7.529863,2.2,2.238953,2.232757,7.37,7.517983,7.494421,7.5,1.891848,1.46,1.498454,1.492316,-0.484553385
4.0,5.029734,4.851062,6.0,3.833659,4.114622,2.0,2.0,2.0,6.0,5.045378,5.185331,2.36,2.148141,2.180282,7.98,7.46348,7.542755,6.571428571,2.056581,1.62,1.575717,1.582628,-0.935110907
10.0,10.0,10.0,2.0,1.259921,1.319508,2.0,2.0,2.0,4.0,3.301927,3.365865,1.96,1.726217,1.748282,7.344,6.493549,6.573961,7.5,1.855199,1.39,1.429718,1.425695,0.78978062
5.241483,5.532647,5.48302,6.0,6.0,6.0,2.0,2.0,2.0,7.268482,7.5527,7.50457,2.25209,2.231108,2.234591,7.567968,7.488151,7.501395,6.954545455,1.935701,1.511496,1.490683,1.494132,-0.566182366
10.0,10.0,10.0,3.0,1.402189,1.551846,2.0,2.0,2.0,5.0,3.510609,3.68011,2.02,1.733816,1.769496,7.289,6.447952,6.554224,7.333333333,2.114076,1.48,1.459165,1.461926,0.828783785
2.0,1.0,1.071773,6.0,6.0,6.0,2.0,2.0,2.0,4.0,3.0,3.087558,1.3,1.1,1.11853,6.65,5.577,5.676005,7.5,1.922074,1.75,2.07,2.035528,-0.189809743
4.0,9.0,8.298971,6.0,6.0,6.0,2.0,1.0,1.071773,6.0,11.0,10.353055,2.36,1.93,1.969213,7.98,7.576,7.615462,7.5,1.717479,1.62,1.45,1.466165,-0.519328309
9.0,9.654894,9.587315,6.0,3.779763,3.958524,1.0,1.587401,1.515717,11.0,6.502957,6.853921,1.93,1.989543,1.983507,7.576,7.383438,7.402472,7.5,1.781936,1.45,1.469932,1.467926,0.660424368
5.0,6.299605,6.155722,6.0,4.160168,4.315339,2.0,2.0,2.0,7.0,5.808786,5.918159,1.9,1.919793,1.917805,7.28,7.301271,7.299141,7.5,1.665448,1.47,1.442834,1.445528,0.152867568
5.0,3.0,3.157229,6.0,6.0,6.0,2.0,2.0,2.0,7.0,5.0,5.171098,1.9,1.6,1.627734,7.88,6.88,6.974004,7.5,1.703822,1.51,1.64,1.626512,-0.126684502
5.241483,5.421612,5.392764,6.0,6.0,6.0,2.0,2.0,2.0,7.268482,7.444839,7.416711,2.25209,2.238953,2.241022,7.567968,7.517983,7.525853,7.5,1.927585,1.511496,1.498454,1.500506,-0.48258124
9.0,3.737193,4.326749,6.0,6.0,6.0,1.0,1.319508,1.259921,11.0,6.541602,7.133492,2.54,1.89428,1.989188,9.225,7.959909,8.158015,6.954545455,1.943324,1.36,1.554622,1.520351,0.466116992
9.0,7.398636,7.545026,6.0,6.0,6.0,1.0,1.259921,1.231144,11.0,9.461525,9.605153,2.54,2.154433,2.190197,9.225,8.584953,8.646906,7.5,1.618594,1.36,1.369927,1.368931,0.542960035
3.174802,2.639016,2.72158,6.0,6.0,6.0,2.0,2.0,2.0,5.241483,4.704316,4.789859,1.929639,1.763169,1.789882,7.004754,6.930259,6.94262,6.681818182,2.009293,1.559746,1.575724,1.57305,-0.759495166
3.556893,4.075966,3.98447,6.0,6.0,6.0,2.0,2.0,2.0,5.593445,6.118526,6.027709,1.583157,1.56981,1.572026,7.060237,7.20782,7.183011,7.75,1.973447,1.552033,1.485068,1.496025,-0.762061472
6.0,10.0,9.502002,6.0,2.0,2.232246,2.0,2.0,2.0,8.0,4.0,4.287094,2.2,2.33,2.316662,8.7,7.416,7.535372,7.5,1.634438,1.44,1.46,1.457988,-0.538433965
4.0,2.971989,3.084422,6.0,6.0,6.0,2.0,2.0,2.0,6.0,5.042937,5.153675,2.36,1.827786,1.887117,7.98,7.380199,7.452636,5.333333333,1.765738,1.62,1.674488,1.667578,-0.310990335
9.0,4.931255,5.451362,6.0,6.0,6.0,1.0,1.319508,1.259921,11.0,7.339384,7.851424,2.54,1.960834,2.04726,9.225,8.184691,8.349548,6.954545455,1.934017,1.36,1.504314,1.47924,0.46302401
6.0,2.0,2.232246,6.0,6.0,6.0,2.0,2.0,2.0,8.0,4.0,4.287094,2.2,1.3,1.370223,8.7,6.65,6.831112,7.5,1.701211,1.44,1.75,1.71621,-0.105997592
0.0,0.0,0.0,1.0,2.783927,2.44949,2.0,2.0,2.0,3.0,6.624537,6.0,1.61,1.822455,1.794436,5.986,8.224355,7.904169,5.454545455,1.598339,1.21,1.271683,1.263804,0.325671693
3.0,6.240251,5.799546,6.0,6.0,6.0,2.0,1.259921,1.319508,5.0,8.457691,8.024604,1.5,1.756034,1.728577,7.89,7.780284,7.791187,7.5,1.806039,1.7,1.436147,1.460575,0.032189707
8.0,8.653497,8.585814,6.0,6.0,6.0,1.0,1.0,1.0,10.0,10.656022,10.588529,2.28,2.450196,2.432619,9.0,9.149382,9.134333,7.5,1.556207,1.36,1.36,1.36,-0.183433979
6.31636,6.187862,6.209095,6.0,6.0,6.0,2.0,2.0,2.0,8.320335,8.19069,8.212156,2.2,2.2,2.2,8.831341,8.778568,8.787342,6.954545455,1.923859,1.42993,1.433949,1.433279,-0.166198153
10.0,10.0,10.0,1.0,1.319508,1.259921,2.0,2.0,2.0,3.0,3.365865,3.301927,1.78,1.982414,1.947147,5.786,6.389913,6.285052,6.954545455,2.148566,1.42,1.435867,1.43321,0.81021256
9.0,6.179301,6.557285,6.0,6.0,6.0,1.0,1.189207,1.15711,11.0,8.541999,8.889997,2.54,2.160669,2.216561,9.225,8.560296,8.661973,7.5,1.877412,1.36,1.448484,1.434139,0.767215308
